3.8544,-0.11292
4.1605,-0.31725
2.8771,1.1195
2.5144,-1.1583
2.5307,0.52673
2.1566,-1.7563
0.30255,1.5207
2.3173,1.0334
-1.513,4.5517
-0.33298,3.4405
-0.89713,4.0405
4.9623,0.97279
4.1749,0.50467
-0.56509,1.7032
-0.72352,2.9215
0.54804,-1.4937
1.6829,1.1931
2.6481,0.90509
1.6196,-0.059057
2.5746,-1.0874
2.5073,1.3196
3.3065,0.13079
0.21019,3.7679
2.6012,-0.26893
