3.4797,1.2977
-0.27942,0.37486
-0.56237,-4.2984
-3.0786,-2.78
-1.4572,-4.2382
2.0619,0.53211
0.64679,0.0048447
-0.04054,1.0749
1.2406,3.9662
-1.3406,2.9439
0.23312,-1.9605
-0.40524,-2.1301
-0.26036,0.96675
3.293,3.1214
-0.10175,1.5064
-1.2912,0.7031
3.2774,-0.55868
-1.9755,0.022749
-3.5045,4.9768
1.5253,-5.2222
0.10606,-2.0059
0.58218,-3.2547
4.4219,0.31171
2.5263,-0.26564
-1.3984,-1.4638
-0.094798,-0.8954
-3.6159,-7.8766
0.39839,-0.46637
-4.6719,0.51371
0.19225,-0.24402
-0.83467,-1.8764
4.0544,1.1653
-0.75666,0.60724
-1.0569,1.0187
0.66731,-0.40193
0.25926,0.26024
0.51969,-0.31072
0.70772,0.081743
0.65122,0.57056
-0.078086,-1.5467
2.8946,0.47687
-1.5048,0.1166
1.8556,-0.32787
-6.5572,-2.6978
2.0702,-1.6574
-2.0898,-0.10565
0.58325,-0.66915
1.6147,0.55886
1.8461,-1.2231
-1.0624,-0.4092
-3.6893,-3.7529
-5.0535,-2.3663
0.65322,-0.027429
-3.0315,-3.5361
6.1118,-2.4205
-0.039244,-0.15508
1.175,0.59753
-2.8864,1.3256
0.40864,0.80487
-0.38855,0.56463
-1.6586,0.40097
-2.481,1.561
0.58546,-5.3293
0.25172,-1.5312
0.16199,0.34168
0.67408,0.41684
-1.0286,6.0842
-0.29023,-0.70822
0.76349,-0.35583
-2.4015,5.1795
-4.0743,-3.0536
0.37867,0.49486
-0.69409,-1.4513
0.28791,-0.40887
0.79131,-0.83514
-2.4849,3.0672
0.963,-5.4421
-0.95568,-0.1522
-1.2807,0.99194
0.56391,1.1088
0.48616,0.96196
4.2839,6.8849
0.87479,0.93046
1.6175,-3.4177
0.77981,-0.71522
0.2233,-0.78988
-3.6854,-1.0706
-2.1023,0.84036
0.11614,-0.91715
-2.7081,-2.4023
-0.1533,-3.1414
-0.30556,-0.43621
0.63619,0.37589
0.54424,1.2058
3.7036,-0.5532
-0.028654,-0.11658
3.2689,-1.5206
-1.6374,0.28926
-1.3301,0.195
-2.4314,0.49877
-0.85169,0.098068
0.83743,-0.11092
-0.29315,1.7405
2.3855,-1.3237
-1.6141,0.022143
3.1766,1.0989
1.2368,0.37052
-1.5852,0.017995
-2.3679,-0.39544
2.6834,0.72148
3.7917,0.10383
0.42641,-0.0066924
3.5612,-0.62522
2.8206,-0.2297
-0.47589,-5.2201
-2.5154,1.6599
0.67589,0.13675
0.54253,-1.479
0.37648,0.30767
-0.022418,-0.2621
0.59582,-1.8934
-1.013,0.54132
-2.0464,4.225
0.67339,-0.36854
8.6556,1.4065
-2.5465,-3.3412
-5.9758,1.9709
0.046203,-2.5982
-2.2029,-0.023685
5.316,0.23667
-0.94199,-0.90332
-2.2833,-4.3913
0.50089,-2.8166
-0.33401,0.34948
1.3771,-0.50312
0.2731,0.65872
0.53973,0.5968
-1.2663,3.5251
-0.81406,-0.033347
0.10359,-1.9063
-1.1085,0.59662
-1.8138,-0.90869
-0.17105,-2.0689
0.21673,0.32644
1.4146,1.5959
0.12619,-1.0665
0.26652,1.144
-2.5424,1.2184
0.26924,-0.77651
-0.16279,-0.58619
0.51368,1.9092
0.054043,-6.8796
-1.0083,6.0189
0.67021,-0.90924
-0.99254,2.2673
0.79831,-0.44204
-1.1427,-2.054
0.28669,0.77574
-0.56519,1.2057
-0.18208,0.48309
-5.5438,1.5135
1.382,1.9613
-1.6082,-6.1286
0.34094,0.1851
-1.1288,-0.41884
1.2423,-0.64977
-0.7004,-2.0298
3.6792,3.2801
-0.75945,0.91882
8.236,-4.1761
-2.5566,1.6663
-1.7093,-0.44975
0.58159,0.54983
0.34523,-0.52084
6.1825,-0.32339
1.2257,-0.15861
0.22382,0.32626
-0.11533,0.53434
0.22159,-0.61611
-0.48612,2.7161
-3.9435,-1.1894
-0.022634,-0.88911
0.87582,-1.0073
1.6196,-0.22032
-0.13455,-0.9627
-2.9188,-0.24884
0.43208,-0.35092
1.3771,1.8769
-0.5701,0.90657
0.62678,-0.56032
0.13756,-1.8594
-0.22354,5.0888
-0.29547,-1.028
2.5255,2.4671
-0.22545,-4.0138
1.0577,-0.99081
-0.66745,1.6981
-3.7057,-1.8688
-0.67729,-8.4526
1.0618,-0.21974
0.11837,-0.29523
-0.80353,0.52267
-1.7737,0.15475
3.1318,-0.93886
0.38552,0.38638
0.9254,-1.9492
-0.41871,0.0055954
2.5212,-0.30161
4.168,-0.035908
0.16477,0.61086
-0.031836,-1.6693
-2.0841,-0.16803
3.1308,-0.80266
-1.1121,0.79272
-2.4027,0.19956
2.2572,2.7861
-4.01,-4.656
3.0643,-1.223
3.5605,-3.0257
5.5772,-1.7334
1.6497,0.26588
-3.619,0.30048
-0.93883,-0.013675
1.7622,1.3283
1.0799,-3.5804
0.72703,-1.0452
-2.6399,1.0633
3.3218,6.6805
-1.822,0.31945
0.86126,-2.2926
0.066207,-0.85841
-4.0412,-2.0932
-1.6441,-0.40222
1.9373,1.22
1.7437,0.63544
0.97248,1.3736
0.96868,-2.2207
-0.57228,-6.1799
-0.018799,0.037749
-0.047467,1.7046
-0.73938,-0.19794
0.39668,1.7026
-0.59524,0.93388
0.69145,-3.4628
0.24834,-0.17634
-0.44253,-1.0955
0.88512,-0.050511
-1.6651,-5.0283
1.0898,-1.0782
-0.86606,0.4195
-0.29237,0.34464
-0.37397,2.6683
-1.6644,1.741
0.58133,2.0244
1.2168,-2.4177
7.2582,-4.5103
3.951,0.50953
4.3667,1.4893
2.0492,6.1169
0.1927,-0.8377
-3.8202,3.2981
-1.3928,-0.0040781
-1.1753,1.0564
-0.65747,0.5742
-0.25997,-0.23615
-8.3176,-0.96752
0.0083445,-1.2167
1.2044,-0.15918
-7.684,1.2007
0.30305,0.39671
-0.55114,0.31827
-4.437,6.5663
5.3489,-2.0277
2.4037,5.1878
-7.8971,1.9047
-1.1142,1.4171
-4.3136,-2.7432
-0.93749,4.2776
-4.5927,-3.53
-3.0558,-3.7799
-3.8131,1.9455
-0.4832,-0.93727
-0.91106,0.27225
1.3977,-0.28586
1.0002,2.0171
-0.31125,-1.0225
0.26642,-1.4995
2.9054,1.5383
1.9724,3.4124
-4.1464,1.3885
1.8314,0.36879
0.1204,-0.70217
-0.28494,-0.40492
-0.2453,0.70394
0.13756,0.80556
-2.5161,5.077
0.64104,1.8307
0.7773,-2.0313
0.87135,-0.65723
-2.4485,-6.9634
-0.98607,-1.5489
0.35148,3.6066
-3.4478,-0.20024
1.4115,-1.3308
-1.3326,2.6382
1.3255,1.664
-0.32719,-1.3605
0.40863,0.63203
3.2053,1.3195
-2.7953,-0.69589
0.59577,-0.0022902
0.59049,0.83515
-1.5485,0.59335
-0.34013,0.61964
-0.39349,0.71684
0.65016,-0.15359
0.90961,-0.53956
4.933,3.4663
-4.1701,-4.0039
0.00027254,-0.25905
0.89459,0.79179
0.17262,1.8976
-1.698,-1.1479
0.0058298,0.73879
5.2323,1.3635
-0.59106,0.40543
1.9177,-1.5115
1.8564,-0.4564
-3.4567,-4.8998
0.45141,-0.66381
7.969,-3.0259
1.9637,-0.91191
-0.84794,0.25409
-0.61393,6.2381
