-0.11376,2.6039e-06
2.8123,-0.4561
0.36521,3.147
0.096409,3.1063
-1.5769,2.3551
1.1865,3.2514
-0.95206,-0.10944
0.018068,2.5918
-1.0221,2.2949
1.4356,1.854
-2.3578,2.6737
2.0997,0.51762
1.5517,1.6564
-1.6098,1.1043
1.8297,-1.5182
0.55618,5.0154
-1.7734,2.0649
0.64037,3.2317
1.1531,0.59893
0.91863,1.7869
-0.44592,3.572
-1.5079,2.0924
1.5188,-1.132
2.2238,0.89448
0.33197,1.9971
1.011,0.32542
0.66659,2.8716
1.1737,3.5767
2.7151,1.3393
-0.65126,0.63162
-0.34717,4.0166
-0.30403,2.4594
-1.2593,3.8266
-0.61686,0.20507
-0.83819,2.1574
0.8559,1.4028
1.3082,3.3024
-2.2251,4.5421
-2.1783,0.10043
0.63448,4.1946
-0.79249,3.0249
0.21224,1.6704
-0.50131,-1.8594
1.4895,-0.2693
2.8917,-1.1172
2.3072,0.4884
1.1881,1.0255
-1.0995,1.4171
0.47499,1.0327
-1.7613,2.0272
0.31992,1.0852
1.8763,-0.42762
3.0812,0.15898
1.7761,0.15956
0.58084,4.5093
1.7502,-0.4679
0.61987,3.9537
0.95435,2.1438
-1.6633,0.43542
4.3433,0.0016384
0.44192,0.77819
1.1728,2.2177
0.98617,2.9134
1.8291,3.0965
1.7861,2.7879
2.7617,0.34895
2.7585,-0.9427
0.031585,2.846
-0.20131,0.35895
-0.232,1.7572
1.4629,-0.88146
-0.45062,2.6867
-2.2167,-1.8069
2.4867,1.1111
0.83556,5.0161
2.0349,0.66367
1.3496,-0.4962
0.7955,1.8847
-1.1014,1.7925
0.91729,2.9065
0.73286,-0.21325
0.8787,0.84973
0.68994,-0.45625
1.9316,-0.94255
1.508,1.3071
-1.1574,2.1725
1.6517,2.604
-0.4111,4.2238
0.70093,4.0757
-0.030815,3.4455
1.7059,3.3162
-2.3524,1.8887
-0.50606,2.2078
0.93138,-0.018202
-1.4068,0.043506
2.2808,1.9505
0.92717,0.82995
2.7622,1.8027
-0.064274,0.53964
-0.039525,3.1943
-1.1427,-0.093339
3.5336,0.31041
0.10816,4.2156
2.8552,-1.2296
2.8674,-0.64648
-0.68331,1.8082
-1.6463,4.37
-1.111,3.0406
3.0605,-0.36688
-0.37261,0.81958
-0.73362,-0.151
0.75009,0.98344
2.1012,1.1738
-0.78632,-2.1693
1.1346,1.0037
-0.97693,0.11855
2.5179,-0.79366
-0.3302,2.1758
-2.1386,1.375
1.5957,1.1812
0.16984,3.7148
2.274,-2.5842
-0.41629,1.132
-2.0461,0.83048
1.8037,0.046804
0.86503,2.1962
-0.74219,1.2519
-0.93413,3.8671
2.2678,0.015651
-0.32426,2.2991
1.7555,2.3001
0.72049,-0.77814
0.74288,1.5935
-0.071364,0.5912
0.82329,2.311
0.18223,3.0502
1.2327,-0.38121
1.7514,-0.25367
2.5185,1.9635
-1.2838,3.8453
-0.73502,2.1989
1.9,1.5424
-0.89052,-1.8219
2.2244,0.22324
0.99885,0.68582
1.5588,0.64935
3.4804,-0.69018
-0.75461,3.3204
1.0753,1.7337
1.5507,2.4421
-1.9029,3.3652
0.51396,1.8364
2.0353,1.4119
2.8026,0.87912
-0.13652,1.1479
0.70782,1.1838
-0.34682,1.4936
2.7398,1.8464
1.9698,-0.34867
-0.39039,1.4404
1.1522,4.677
1.0664,-2.3489
-0.78678,3.5377
0.95664,1.6813
2.7647,0.98903
0.84944,0.4838
-0.077182,1.0058
-0.36432,0.78819
0.45349,4.8301
1.3854,-1.8661
0.40163,0.21948
-1.5419,0.96634
1.0185,2.6091
3.4702,3.7102
-1.9533,2.6354
-0.51407,1.5015
0.28179,1.4121
-0.46899,3.1361
3.1853,-0.25744
0.99492,2.637
-1.133,2.7269
-1.8958,-0.72181
0.81167,0.71012
1.4288,-0.20843
2.3876,1.9858
3.0754,4.4203
-2.2654,1.6737
2.7295,0.86864
-1.4771,0.24926
1.9848,2.7614
0.64531,1.7078
3.6915,-0.39575
0.50557,4.0109
1.4717,-1.0769
-0.3212,1.595
-0.54651,0.070799
0.23699,2.4356
1.0952,-2.2446
1.4542,0.54359
-0.59502,1.7306
0.68717,5.7712
2.4355,1.0416
0.55789,-0.014979
3.6684,1.9554
0.76493,-0.46142
1.6353,-0.78759
1.6549,0.20531
-2.7686,-0.093525
2.036,-0.73087
0.014353,0.072436
-0.50231,2.3442
1.2071,0.40242
1.1753,0.20509
1.0026,3.1883
-2.1223,1.6285
1.6033,1.2539
-1.1398,1.4537
2.5342,2.3029
2.475,0.37266
2.6441,3.0963
-0.094529,0.6072
2.7991,0.2433
-0.45093,3.3751
2.1724,-0.61683
3.565,-0.58798
-0.78996,1.8041
0.75708,4.8279
-0.79685,1.4666
-0.47942,4.7882
-0.027719,1.8228
-0.03135,5.0067
2.5321,0.6761
2.5641,0.41708
1.4541,0.58762
-1.1662,2.1841
-1.0809,1.857
1.0439,3.7054
0.6678,1.5537
1.7777,2.2644
-0.39828,4.9877
-1.0444,2.5423
0.87383,-1.5446
1.033,1.1626
4.5644,0.11424
1.5893,1.0989
0.56917,-0.95267
0.54529,3.8939
2.7595,0.63359
1.9414,-1.7019
2.0802,1.9283
2.8128,-1.3293
-0.079078,2.638
0.19124,-1.9609
0.43459,1.121
-0.14299,3.6981
1.7308,0.67568
3.0003,0.67092
2.1722,1.8042
1.1216,2.6175
-1.513,-0.11888
0.21462,4.5516
-0.20159,0.64576
1.9728,0.68824
2.446,-0.82718
0.070308,2.6113
2.214,-0.61564
-1.1658,2.7297
0.84766,0.070341
0.78998,2.8209
2.3114,-0.31305
1.2921,1.0838
-0.17168,2.2786
1.8582,1.8849
-0.10695,1.455
2.0397,0.98602
2.5354,-0.0086893
2.8131,-0.0014856
-0.65582,-1.5029
1.7971,2.9932
2.6116,1.048
0.73641,0.12897
1.2867,2.4258
1.6905,1.858
-1.3783,2.6788
3.6294,0.41392
-1.7124,0.25191
3.0734,1.6737
3.4408,0.026563
1.4362,-0.72037
0.63814,3.6598
2.3269,-0.78776
3.8769,-0.78885
-0.60673,2.6073
0.61356,4.0164
-0.14604,1.3033
-1.0353,4.687
1.0938,2.1088
0.79099,0.17255
1.8117,0.88835
2.1212,3.3473
1.6566,1.1887
-1.4408,0.32633
2.2919,0.51288
-0.19336,3.1651
-0.37988,3.6619
1.0945,1.2611
-0.89873,3.7639
1.184,2.6646
-0.31384,0.99368
1.8703,0.24606
0.46442,2.0173
-1.7051,1.0671
0.11063,1.1827
-1.5071,1.3147
-4.9922,3.3605
-1.8182,1.259
2.8328,1.0865
-1.1073,0.62926
-2.2891,3.2689
1.7408,0.23056
0.20437,2.9695
1.8844,-0.65263
1.7757,0.89418
1.2686,0.97351
0.36756,2.4608
-1.0732,2.5669
3.4574,-0.26207
-0.70844,3.2028
1.084,0.43841
1.7015,0.78465
1.0319,2.1916
-0.62319,1.6678
0.88727,0.25064
1.1565,-0.57677
-2.235,3.2195
1.5125,1.8401
-3.3269,2.3949
-0.18534,3.4273
0.23688,2.1211
-0.67216,3.0047
1.0226,2.0489
2.1276,-0.79971
1.4547,1.3219
-0.66662,2.8751
-2.5434,0.64848
0.49058,0.21661
2.8962,0.22403
2.0824,0.11956
2.2934,0.80904
0.026099,2.04
-0.76029,2.7316
1.913,-0.30929
1.1667,1.6765
0.66475,3.3202
-0.67921,3.1397
-0.69286,1.5209
1.3828,-0.32609
1.0952,0.37024
1.5646,0.16931
-2.0408,3.7846
4.1122,-1.1235
-1.4826,0.67774
-0.74242,1.0793
1.9707,1.2819
-0.44884,0.93775
4.1952,-0.96456
1.5912,5.1645
2.2631,0.79814
2.3195,2.2087
4.1022,0.97104
-0.46207,1.7686
2.3467,-2.2768
3.5222,0.15502
-0.65833,1.1992
-2.1443,2.8211
1.7748,1.8949
-0.092181,-0.92595
0.056592,2.5719
1.9525,1.2849
-0.36083,3.0083
1.2594,3.572
4.46,0.092099
0.08848,-0.31883
2.722,-0.28265
2.8108,-0.51596
0.079132,2.5364
2.5276,-0.52581
1.4247,2.5898
-0.0087836,-0.045438
0.46433,0.84755
-1.993,1.0067
3.3029,-1.0506
-1.629,1.5501
2.4466,-0.25613
-0.023611,3.4326
1.1894,-0.99986
2.832,-0.86219
1.037,3.7352
-1.0279,3.2997
-0.76112,0.11551
0.58966,1.375
1.541,1.3277
0.18383,2.9549
4.1786,-0.23549
2.2,1.6882
2.9544,1.4472
-1.016,0.97662
-0.078082,5.2408
-1.8755,4.0322
2.0156,2.0142
1.5566,1.7241
0.1155,4.3494
0.69573,-0.53657
1.4251,0.64068
1.4451,1.4627
2.5223,3.5209
1.4892,4.2397
4.1801,-0.5658
-1.6798,2.4065
1.9224,-1.0316
3.6402,0.64633
0.098897,2.4513
0.0080813,3.1506
-1.6268,-0.56818
-1.78,2.0073
0.56987,3.0589
-1.5997,-0.43673
3.036,-0.81264
0.61834,4.6183
-0.24832,0.65557
0.01569,-0.27301
1.674,2.4257
-0.26485,3.1766
0.39133,2.5032
1.9028,-0.86868
2.8055,0.35879
0.46883,2.5797
-1.7732,0.46269
-0.27864,1.6331
2.542,0.279
-0.70415,1.751
1.3629,1.4678
-1.5914,1.9815
-2.187,4.9502
2.9971,-0.21732
0.33667,1.2233
0.42864,3.3554
-1.8377,2.8914
